title,lead,director,genre,revenue,budget,profit_ratio,director_average_profit_ratio,lead_average_profit_ratio,lead_worked_in_genre_count,director_worked_in_genre_count,director_worked_with_lead_count
The Astronaut Farmer,718,986,2,11130889,13000000,0.856222231,0.912381015,1.489960012,1,1,1
Wise Guys,109,124,3,8475466,13000000,0.651958923,1.746499177,1.590330416,3,2,1
Elegy,958,1075,6,14894347,13000000,1.145719,1.145719,1.145719,1,1,1
I Love You Phillip Morris,13,1147,3,10652035,13000000,0.819387308,1.852262028,3.505449414,10,2,1
The Iron Lady,39,1235,5,114956699,13000000,8.842823,8.842823,3.604713676,1,1,1
The Perks of Being a Wallflower,1025,1276,6,33400000,13000000,2.569230769,2.569230769,2.297725272,1,1,1
Crooked Arrows,1082,485,6,1832541,13000000,0.140964692,0.127919671,0.186333896,1,1,1
21 & Over,1149,1297,3,48065672,13000000,3.697359385,6.447081542,2.718284284,3,2,1
The Call,606,861,7,68572378,13000000,5.274798308,1.854351877,3.765038544,2,1,1
Admission,950,945,3,18000000,13000000,1.384615385,0.839698014,2.088144692,4,2,1
Earth to Echo,1199,1359,14,45300000,13000000,3.484615385,3.484615385,3.484615385,1,1,1
St. Vincent,208,1375,3,54837234,13000000,4.218248769,6.723100205,4.115000512,7,1,1
Justin Bieber: Never Say Never,1218,1039,18,98441954,13000000,7.572458,4.725459112,7.572458,1,1,1
The Vatican Tapes,1247,1437,12,1784763,13000000,0.137289462,0.137289462,0.137289462,1,1,1
Eye in the Sky,412,1023,6,18704595,13000000,1.438815,1.169383318,4.54530965,6,2,1
I Saw the Light,1103,1478,6,1646788,13000000,0.126676,0.126676,1.408677992,2,1,1
Miss Sloane,1143,403,6,3500605,13000000,0.269277308,5.410245161,2.984705587,3,6,1
Grease 2,228,245,3,15171476,13200000,1.149354242,1.149354242,1.149354242,1,1,1
No Good Deed,1172,1368,7,53830415,13200000,4.078061742,4.078061742,1.655016374,1,1,1
Under the Skin,869,1337,12,5380251,13300000,0.40453015,0.40453015,3.755235499,1,1,1
The Last Godfather,46,1294,4,16700000,13400000,1.246268657,1.246268657,0.987301697,1,1,1
Manhattan Murder Mystery,28,28,3,11285588,13500000,0.835969481,3.466213514,2.942049479,9,13,11
Teenage Mutant Ninja Turtles,458,513,8,202000000,13500000,14.96296296,14.96296296,14.96296296,1,1,1
Quills,433,225,6,7060876,13500000,0.523027852,1.856459559,1.366394201,2,2,1
Far from Heaven,441,730,6,29027914,13500000,2.150215852,1.921054899,3.758542074,5,2,1
The Best Offer,433,1311,6,19255873,13500000,1.426360963,1.426360963,1.366394201,2,1,1
All Dogs Go to Heaven,325,289,6,27100027,13800000,1.963770072,1.047960214,4.094043883,1,1,1
The Color of Money,212,10,6,52293982,13800000,3.789418986,2.209111404,3.539738743,3,10,1
Vampire in Brooklyn,37,37,3,19800000,14000000,1.414285714,3.246226044,2.842407681,11,1,1
The Tie That Binds,60,68,12,5780000,14000000,0.412857143,0.412857143,0.412857143,1,1,1
Jefferson in Paris,67,81,6,2474000,14000000,0.176714286,2.327586524,2.688254826,3,4,1
New Nightmare,88,37,10,18090181,14000000,1.292155786,3.246226044,1.292155786,1,7,1
Poetic Justice,107,137,6,27515786,14000000,1.965413286,2.865572261,1.965413286,1,2,1
Cool Runnings,173,100,3,154864401,14000000,11.06174293,6.478902259,11.06174293,1,3,1
Miller's Crossing,202,156,6,5080409,14000000,0.362886357,3.901257815,0.523328679,1,3,2
Unforgiven,103,40,17,159157447,14000000,11.36838907,3.849782014,4.490158451,2,2,13
Scream,231,37,7,173046663,14000000,12.36047593,3.246226044,5.306424254,1,1,4
Exorcist II: The Heretic,302,346,10,30749142,14000000,2.196367286,1.99724037,2.196367286,1,1,1
Dangerous Liaisons,224,36,6,34670720,14000000,2.47648,3.282006936,2.474343402,2,5,1
The Great Mouse Detective,311,264,3,38625550,14000000,2.758967857,3.763183799,2.758967857,1,1,1
Urban Legend,347,377,10,72527595,14000000,5.1805425,5.1805425,5.1805425,1,1,1
The Towering Inferno,207,394,4,116000000,14000000,8.285714286,2.574465933,5.003696637,3,3,1
The Concorde... Airport '79,388,429,4,13015688,14000000,0.929692,0.929692,0.929692,1,1,1
An Ideal Husband,358,448,6,18535191,14000000,1.323942214,2.440622063,1.978711047,5,1,1
Jungle Fever,455,51,6,32482682,14000000,2.320191571,1.71770608,2.320191571,1,8,1
Gossip,470,534,6,5108820,14000000,0.364915714,0.34662669,1.349363857,1,2,1
The Spy Who Loved Me,360,545,2,185438673,14000000,13.2456195,10.39230629,8.70743,5,1,2
Urban Legends: Final Cut,511,566,10,38574362,14000000,2.755311571,2.755311571,2.755311571,1,1,1
Born on the Fourth of July,99,8,6,161001698,14000000,11.50012129,2.411277524,4.492738524,7,9,1
Head Over Heels,536,597,3,10424470,14000000,0.744605,2.892597062,0.744605,1,6,1
Throw Momma from the Train,109,181,7,57915972,14000000,4.136855143,1.849778913,1.590330416,1,1,1
Shadows and Fog,28,28,12,2735731,14000000,0.195409357,3.466213514,2.942049479,1,1,11
Funny Girl,595,235,6,52223306,14000000,3.730236143,8.261824746,2.549080089,1,2,1
Dragon: The Bruce Lee Story,609,160,6,63513743,14000000,4.536695929,4.260283363,4.536695929,1,1,1
Slackers,613,676,3,6413915,14000000,0.458136786,0.458136786,1.550664246,3,1,1
All About the Benjamins,29,683,4,25482931,14000000,1.820209357,1.421032268,4.008318875,3,1,1
White Fang,630,351,4,34793160,14000000,2.485225714,5.676751671,2.485225714,1,1,1
Down and Out in Beverly Hills,67,161,3,62134225,14000000,4.438158929,4.480442341,2.688254826,2,3,1
Out for Justice,61,635,4,39673161,14000000,2.833797214,1.877312086,2.553954139,9,2,1
Because of Winn-Dixie,379,65,3,32645546,14000000,2.331824714,1.832136827,1.538380749,3,3,1
Brokeback Mountain,394,11,6,178043761,14000000,12.7174115,5.529765807,3.374695137,2,4,1
Bee Season,126,919,6,6856989,14000000,0.489784929,0.489784929,2.102684389,6,1,1
A Perfect Getaway,623,171,12,22852638,14000000,1.632331286,1.773649158,3.15628351,1,2,1
Our Family Wedding,707,450,3,21409028,14000000,1.529216286,3.042053984,2.684954454,1,3,1
Flipped,1049,7,13,1755212,14000000,0.125372286,2.72576091,0.125372286,1,1,1
Love's Deadly Triangle: The Texas Cadet Murder,1124,1258,6,161001698,14000000,11.50012129,11.50012129,11.50012129,1,1,1
The Possession,1036,1268,10,85446075,14000000,6.103291071,6.103291071,2.50238841,1,1,1
Sparkle,3,1255,6,24637469,14000000,1.759819214,3.736774001,3.425289482,1,1,1
Red Lights,192,1277,12,13551174,14000000,0.967941,0.967941,3.295051806,1,1,1
Fun Size,1174,1327,3,11417362,14000000,0.815525857,0.815525857,0.815525857,1,1,1
The Loft,913,1406,12,10076790,14000000,0.719770714,0.719770714,0.741826007,1,1,1
Hot Tub Time Machine 2,1227,958,3,12314651,14000000,0.879617929,2.066909355,0.879617929,1,3,1
Rough Cut,325,655,2,16656125,14000000,1.189723214,5.186241071,4.094043883,1,1,1
Colonia,1246,1436,6,3621046,14000000,0.258646143,0.258646143,0.698707627,2,1,1
Suffragette,1017,1445,6,16002420,14000000,1.14303,1.14303,1.750986356,3,1,1
A United Kingdom,1213,1346,6,13819139,14000000,0.987081357,1.250671871,2.163238379,1,2,1
Star!,760,241,6,14000000,14320000,0.977653631,2.129958871,1.640900882,2,1,1
Attack the Block,1074,1199,4,3964682,14350531,0.276274237,0.276274237,0.276274237,1,1,1
The Killing Fields,218,63,15,34700291,14400000,2.409742431,0.803706719,2.409742431,1,1,1
Romeo + Juliet,180,212,6,147298761,14500000,10.15853524,8.295844153,4.202734063,7,2,1
Streets of Fire,721,129,4,8089290,14500000,0.557882069,1.877108832,0.557882069,1,6,1
Groundhog Day,208,230,13,70906973,14600000,4.856641986,2.807705291,4.115000512,1,1,1
"New York, I Love You",716,1134,3,8049666,14700000,0.547596327,0.547596327,0.785375714,1,1,1
Magic Mike XXL,874,1433,3,122513057,14800000,8.277909257,8.277909257,5.919669693,1,1,1
Mighty Aphrodite,28,28,3,6700000,15000000,0.446666667,3.466213514,2.942049479,9,13,11
Big Bully,32,32,3,2042530,15000000,0.136168667,3.663186585,2.528199035,1,1,1
Mighty Morphin Power Rangers: The Movie,54,61,4,66000000,15000000,4.4,2.651588929,4.4,1,1,1
Hideaway,64,77,6,12201255,15000000,0.813417,1.608372333,2.027467985,1,1,1
Prêt-à-Porter,75,90,6,11300653,15000000,0.753376867,1.828564397,0.753376867,1,3,1
Ace Ventura: Pet Detective,13,102,3,107217396,15000000,7.1478264,4.235448899,3.505449414,10,3,2
The Crow,86,106,9,94000000,15000000,6.266666667,3.461004339,3.851157283,1,1,1
The Craft,137,169,6,24769466,15000000,1.651297733,2.071985616,1.651297733,1,1,1
Bordello of Blood,150,184,10,5600000,15000000,0.373333333,0.373333333,0.373333333,1,1,1
Lawrence of Arabia,193,224,2,69995385,15000000,4.666359,6.825106096,4.666359,1,1,1
The Deer Hunter,10,229,6,50000000,15000000,3.333333333,2.056405542,2.005681337,8,1,1
Ben-Hur,213,235,4,146900000,15000000,9.793333333,8.261824746,7.391762533,3,1,1
Lost Highway,234,254,6,3675201,15000000,0.2450134,1.562204533,1.386670693,1,3,1
Cop Land,16,268,4,44862187,15000000,2.990812467,3.482754346,2.825168668,19,1,1
Boogie Nights,258,286,6,43101594,15000000,2.8734396,1.564984892,2.191573798,2,4,1
The Big Lebowski,34,156,3,46189568,15000000,3.079304533,3.901257815,2.456809232,3,6,2
Wag the Dog,72,75,3,64256513,15000000,4.283767533,2.584341047,5.482046743,2,5,2
The Object of My Affection,245,307,3,46905889,15000000,3.127059267,3.582775511,2.064940673,5,3,1
Lethal Weapon,40,16,2,120207127,15000000,8.013808467,3.658721096,3.483326752,3,4,4
Disturbing Behavior,306,347,11,17507368,15000000,1.167157867,1.167157867,0.967824636,1,1,1
The Purple Rose of Cairo,313,28,9,10631333,15000000,0.708755533,3.466213514,5.572413079,1,2,1
The Dark Crystal,331,329,9,40577001,15000000,2.7051334,1.60716504,2.7051334,1,1,1
Beetlejuice,9,76,9,73326666,15000000,4.8884444,2.832377782,1.689637533,1,2,1
The Thing,77,119,10,19629760,15000000,1.308650667,2.223226829,1.867476349,1,3,4
Home Fries,327,398,6,10443316,15000000,0.696221067,1.3557096,2.516310699,2,1,1
First Blood,16,216,4,125212904,15000000,8.347526933,6.498254774,2.825168668,19,1,1
Clue,369,381,3,14643997,15000000,0.976266467,2.365123749,0.976266467,1,4,1
The Faculty,371,30,10,40283321,15000000,2.685554733,2.592559936,2.685554733,1,2,1
The Fly,64,359,10,60629159,15000000,4.041943933,1.584826181,2.027467985,1,4,1
Heartbreak Ridge,103,40,4,42724017,15000000,2.8482678,3.849782014,4.490158451,8,5,13
eXistenZ,396,359,4,2856712,15000000,0.190447467,1.584826181,0.190447467,1,1,1
The Color Purple,63,144,6,146292009,15000000,9.7528006,5.30186565,4.639743881,1,8,1
National Lampoon's Vacation,233,230,3,61399552,15000000,4.093303467,2.807705291,3.037574221,9,6,2
The Dark Half,423,472,11,10611160,15000000,0.707410667,3.386368378,0.707410667,1,1,1
Robin Hood,436,158,1,32056467,15000000,2.1370978,7.816676572,2.1370978,1,3,1
Little Big Man,72,484,2,31559552,15000000,2.103970133,2.103970133,5.482046743,1,1,1
A Cry in the Dark,39,495,6,6908797,15000000,0.460586467,0.460586467,3.604713676,7,1,1
Whatever It Takes,465,518,6,9902115,15000000,0.660141,0.660141,0.660141,1,1,1
The Skulls,470,160,7,35007180,15000000,2.333812,4.260283363,1.349363857,1,1,1
No Way Out,90,66,4,35509515,15000000,2.367301,2.63709779,2.388660182,4,3,2
Where the Heart Is,482,538,3,33771174,15000000,2.2514116,2.2514116,3.113538429,2,1,1
Firestarter,494,414,9,17080167,15000000,1.1386778,1.794994731,1.1386778,1,1,1
The In Crowd,502,423,12,5217498,15000000,0.3478332,2.493911594,0.3478332,1,1,1
Wall Street,102,8,7,43848069,15000000,2.9232046,2.411277524,2.441380392,1,3,1
Punchline,475,520,3,21032267,15000000,1.402151133,1.3844089,1.888288067,2,2,1
Double Impact,5,602,12,30102717,15000000,2.0068478,2.189036322,2.467208398,3,1,2
Manhunter,540,4,7,8620929,15000000,0.5747286,1.643330469,0.5747286,1,2,1
Mississippi Burning,400,237,12,34604000,15000000,2.306933333,3.407028696,3.103631118,1,1,1
Twins,68,82,3,216614388,15000000,14.4409592,6.33503909,4.266287762,3,6,3
Road House,460,640,4,30050028,15000000,2.0033352,2.0033352,3.29869918,3,1,1
Three Fugitives,67,643,3,40590000,15000000,2.706,1.428433727,2.688254826,2,2,1
Uncle Buck,374,365,3,79258538,15000000,5.283902533,6.87243384,2.182872168,2,3,1
Altered States,344,469,11,19853892,15000000,1.3235928,2.883207933,2.354268361,1,1,1
Coal Miner's Daughter,587,86,6,67182787,15000000,4.478852467,2.435206697,4.478852467,1,4,1
Mulholland Drive,589,254,12,20117339,15000000,1.341155933,1.562204533,1.993734001,4,1,1
Spacehunter: Adventures in the Forbidden Zone,601,666,2,16500000,15000000,1.1,1.1,1.1,1,1,1
Brainstorm,186,673,8,10219460,15000000,0.681297333,0.681297333,1.134955045,1,1,1
Big Fat Liar,614,677,3,52970014,15000000,3.531334267,3.256976847,2.466339596,3,5,1
Clash of the Titans,637,706,2,41092328,15000000,2.739488533,2.739488533,2.739488533,1,1,1
Knockaround Guys,645,714,7,12000000,15000000,0.8,0.567492733,0.8,1,1,1
Tuck Everlasting,646,715,6,19158074,15000000,1.277204933,1.698784264,1.115634459,1,2,1
25th Hour,355,51,7,13060843,15000000,0.870722867,1.71770608,1.375297093,1,2,1
Dark Blue,77,187,4,9237470,15000000,0.615831333,2.023127822,1.867476349,12,2,1
The Fighting Temptations,701,381,3,30238577,15000000,2.015905133,2.365123749,2.853711067,1,4,1
Beethoven's 2nd,705,634,14,118243066,15000000,7.882871067,4.32857102,7.882871067,1,1,1
Kindergarten Cop,68,82,3,201957688,15000000,13.46384587,6.33503909,4.266287762,3,6,3
Passenger 57,14,178,4,44065653,15000000,2.9377102,1.81271972,2.04278006,3,2,1
The Company,726,90,6,2281585,15000000,0.152105667,1.828564397,0.152105667,1,3,1
The Pick-up Artist,333,524,13,13290368,15000000,0.886024533,0.705078017,2.265014344,1,1,1
The Dreamers,733,109,6,15121165,15000000,1.008077667,0.785560706,1.008077667,1,3,1
Confessions of a Teenage Drama Queen,734,815,3,29331068,15000000,1.955404533,1.955404533,2.60615108,4,1,1
The Last Starfighter,766,752,2,28733290,15000000,1.915552667,2.633072976,1.915552667,1,1,1
How the West Was Won,767,618,5,50000000,15000000,3.333333333,2.372629685,3.333333333,1,1,1
A Dirty Shame,781,145,3,1914166,15000000,0.127611067,0.493562726,0.127611067,1,3,1
Raise Your Voice,684,859,16,14867514,15000000,0.9911676,1.8036113,2.648561644,1,1,1
Club Paradise,2,230,3,12308521,15000000,0.820568067,2.807705291,3.851135808,11,6,1
The Wedding Date,807,883,3,47175038,15000000,3.145002533,3.145002533,3.145002533,1,1,1
Hawaii,760,610,6,34562222,15000000,2.304148133,2.025961478,1.640900882,2,1,1
Land of the Dead,821,472,10,46770602,15000000,3.118040133,3.386368378,3.118040133,1,3,1
Kiss Kiss Bang Bang,476,913,4,15785148,15000000,1.0523432,1.15405378,1.340827631,1,2,1
Match Point,842,28,6,85306374,15000000,5.6870916,3.466213514,5.6870916,1,2,1
The Three Burials of Melquiades Estrada,273,921,2,12036149,15000000,0.802409933,0.508794123,2.14333179,1,1,1
Hoodwinked!,575,923,1,51053787,15000000,3.4035858,3.4035858,3.025296042,1,1,1
When a Stranger Calls,849,263,10,66966987,15000000,4.4644658,2.805790824,4.4644658,1,1,1
The Hills Have Eyes,855,936,10,69623713,15000000,4.641580867,3.39245565,4.641580867,1,2,1
United 93,862,846,6,76286096,15000000,5.085739733,3.55322734,5.085739733,1,1,1
The Queen,412,36,6,123384128,15000000,8.225608533,3.282006936,4.54530965,6,5,1
Flicka,888,847,6,21000000,15000000,1.4,0.819150385,1.4,1,1,1
The Return,890,974,6,11992014,15000000,0.7994676,0.7994676,2.451357367,1,1,1
Notes on a Scandal,896,978,6,49469904,15000000,3.2979936,3.2979936,4.104989513,3,1,1
Black Snake Moan,248,899,6,10903846,15000000,0.726923067,2.106675869,1.483696184,5,3,1
28 Weeks Later,917,1002,10,64238440,15000000,4.282562667,4.282562667,4.282562667,1,1,1
Halloween,194,760,10,80253908,15000000,5.350260533,3.460859683,6.258496922,1,3,1
Into the Wild,738,589,2,56255142,15000000,3.7503428,2.2951714,1.91437365,1,1,1
Why Did I Get Married?,851,930,3,55184721,15000000,3.6789814,4.302133631,3.804852024,3,4,4
The Great Debaters,48,741,6,30226144,15000000,2.015076267,2.189477174,2.188072137,14,3,2
In Bruges,578,1037,3,34533783,15000000,2.3022522,1.7985348,1.660990887,2,2,2
U2 3D,938,675,16,22730842,15000000,1.515389467,1.61953128,1.515389467,1,1,1
Funny Games,589,1043,10,7938872,15000000,0.529258133,0.529258133,1.993734001,2,1,1
Transsiberian,71,861,12,5926410,15000000,0.395094,1.854351877,0.841173079,1,2,1
The Midnight Meat Train,957,1072,11,3533227,15000000,0.235548467,0.235548467,3.421827831,1,1,1
Vicky Cristina Barcelona,869,28,6,96408652,15000000,6.427243467,3.466213514,3.755235499,2,2,2
The Rocker,960,1079,3,8762890,15000000,0.584192667,0.584192667,0.584192667,1,1,1
My Bloody Valentine,976,586,11,100734718,15000000,6.715647867,2.82428645,6.715647867,1,1,1
Earth,81,1110,18,109000000,15000000,7.266666667,7.266666667,3.407369897,1,1,1
The Last House on the Left,993,1112,7,32721635,15000000,2.181442333,2.181442333,2.181442333,1,1,1
The Hurt Locker,996,67,6,42000000,15000000,2.8,2.44763077,2.5954129,1,1,1
Whatever Works,997,28,3,35097815,15000000,2.339854333,3.466213514,2.339854333,1,13,1
Post Grad,646,858,3,6405245,15000000,0.427016333,2.662008293,1.115634459,1,1,1
Halloween II,1006,760,10,39421467,15000000,2.6280978,3.460859683,2.6280978,1,3,1
Whip It,1014,1127,6,16633035,15000000,1.108869,1.108869,1.108869,1,1,1
All About Steve,55,1133,3,40105542,15000000,2.6737028,1.446192463,4.648968252,6,2,1
Chloe,441,295,6,8459458,15000000,0.563963867,0.608340433,3.758542074,5,2,1
Diary of a Wimpy Kid,1035,1106,3,75700498,15000000,5.046699867,3.024387541,4.000082036,2,2,1
Solitary Man,7,714,3,5024782,15000000,0.334985467,0.567492733,2.582920903,3,1,1
Never Let Me Go,1017,705,6,9455232,15000000,0.6303488,2.491145483,1.750986356,3,1,1
The Company Men,382,1180,6,4882577,15000000,0.325505133,1.707799921,2.343178803,4,2,1
Country Strong,148,1187,6,20529194,15000000,1.368612933,1.536254467,2.837119046,5,2,1
Atlas Shrugged Part I,1070,1195,6,4627375,15000000,0.308491667,0.308491667,0.308491667,1,1,1
Drive,922,1206,6,78054825,15000000,5.203655,2.515907859,3.579463231,5,2,2
One Day,575,1131,6,59389433,15000000,3.959295533,2.603546053,3.025296042,2,2,1
A Dangerous Method,717,359,6,27462041,15000000,1.830802733,1.584826181,3.023450312,4,4,1
The Artist,1097,1218,6,133432856,15000000,8.895523733,8.895523733,8.895523733,1,1,1
Chronicle,1112,1241,8,145000000,15000000,9.666666667,9.666666667,3.591199401,1,1,1
Seven Psychopaths,578,1037,3,19422261,15000000,1.2948174,1.7985348,1.660990887,2,2,2
Killing Them Softly,25,1026,7,37930465,15000000,2.528697667,1.509545383,2.949390394,2,1,2
The Man with the Iron Fists,422,1282,4,15608545,15000000,1.040569667,1.040569667,1.540553895,3,1,1
Promised Land,257,23,6,8138788,15000000,0.542585867,1.720837641,1.837607896,8,3,1
Mama,1143,1291,10,146497771,15000000,9.766518067,9.766518067,2.984705587,1,1,1
The Place Beyond the Pines,922,1162,6,35485608,15000000,2.3657072,2.798908093,3.579463231,5,3,2
The Bling Ring,1157,536,6,19145732,15000000,1.276382133,1.736568462,1.276382133,1,4,1
Bad Grandpa,657,726,3,151831537,15000000,10.12210247,8.864006241,7.534419696,2,2,4
Diana,589,1013,6,21766271,15000000,1.451084733,0.819739329,1.993734001,4,1,1
A Most Wanted Man,831,1168,12,31554855,15000000,2.103657,2.6884366,3.501652172,1,1,1
The November Man,6,66,7,32556119,15000000,2.170407933,2.63709779,2.284334285,1,1,1
Ex Machina,1163,1380,6,36869414,15000000,2.457960933,2.457960933,4.858165842,1,1,1
The Theory of Everything,1212,1385,6,123726688,15000000,8.248445867,8.248445867,6.263940367,2,1,1
When the Game Stands Tall,610,252,6,30127963,15000000,2.008530867,3.037181857,1.301393135,1,3,1
Wild,555,1108,6,52501541,15000000,3.500102733,3.880189655,3.317383281,2,3,1
Suite Française,1104,1411,6,9104716,15000000,0.606981067,0.606981067,3.042373033,2,1,1
Krampus,890,1425,10,61548707,15000000,4.103247133,4.103247133,2.451357367,1,1,1
Macbeth,1043,1429,5,12601706,15000000,0.840113733,0.840113733,1.687432959,1,1,1
Scouts Guide to the Zombie Apocalypse,1253,1444,3,14860766,15000000,0.990717733,0.990717733,0.990717733,1,1,1
The Danish Girl,1212,1447,6,64191523,15000000,4.279434867,4.279434867,6.263940367,2,1,1
Rock the Kasbah,208,75,3,3020664,15000000,0.2013776,2.584341047,4.115000512,7,5,1
Trumbo,1111,260,6,8235661,15000000,0.549044067,3.765693196,1.285262509,2,2,1
10 Cloverfield Lane,848,1473,12,108286421,15000000,7.219094733,7.219094733,4.24384578,1,1,1
Keanu,1273,1479,4,20566327,15000000,1.371088467,1.371088467,1.371088467,1,1,1
Starchaser: The Legend of Orin,1288,1499,2,3360800,15000000,0.224053333,0.224053333,0.224053333,1,1,1
Queen of Katwe,1292,88,6,10367161,15000000,0.691144067,0.863184724,0.691144067,1,4,1
It's a Boy Girl Thing,244,850,3,7385434,15500000,0.476479613,0.553023121,4.095656306,2,2,1
Waiting to Exhale,3,3,3,81452156,16000000,5.09075975,5.09075975,3.425289482,1,1,1
